point_cloud_registrate_odom_x_y_z	optimizated_odom_x_y_z	gps_x_y_z
 65.621	21.133	0.502	65.621	21.133	0.502	62.445	28.779	0.000
 66.746	21.617	0.481	66.746	21.617	0.481	63.436	29.463	0.000
 68.019	21.897	0.469	68.019	21.897	0.469	64.639	29.998	0.000
 69.088	21.978	0.464	69.088	21.978	0.464	65.689	30.251	0.000
 70.256	21.922	0.453	70.256	21.922	0.453	66.843	30.389	0.000
 71.486	21.790	0.439	71.486	21.790	0.439	68.073	30.524	0.000
 72.762	21.631	0.428	72.762	21.631	0.428	69.347	30.580	0.000
 74.117	21.485	0.429	74.117	21.485	0.429	70.705	30.645	0.000
 75.542	21.316	0.431	75.542	21.316	0.431	72.111	30.671	0.000
 77.016	21.167	0.436	77.016	21.167	0.436	73.563	30.678	0.000
 78.508	21.026	0.444	78.508	21.026	0.444	74.933	30.682	0.000
 80.008	20.926	0.451	80.008	20.926	0.451	76.402	30.758	0.000
 81.030	20.866	0.483	81.030	20.866	0.483	77.402	30.822	0.000
 82.066	20.829	0.489	82.066	20.829	0.489	78.402	30.901	0.000
 83.112	20.782	0.480	83.112	20.782	0.480	79.424	30.977	0.000
 84.154	20.740	0.476	84.154	20.740	0.476	80.447	31.059	0.000
 85.197	20.711	0.472	85.197	20.711	0.472	81.475	31.152	0.000
 86.258	20.666	0.485	86.258	20.666	0.485	82.521	31.238	0.000
 87.312	20.634	0.485	87.312	20.634	0.485	83.553	31.330	0.000
 88.361	20.588	0.493	88.361	20.588	0.493	84.595	31.411	0.000
 89.419	20.524	0.488	89.419	20.524	0.488	85.644	31.483	0.000
 90.476	20.449	0.506	90.476	20.449	0.506	86.699	31.550	0.000
 91.538	20.356	0.532	91.538	20.356	0.532	87.769	31.598	0.000
 92.603	20.261	0.539	92.603	20.261	0.539	88.839	31.657	0.000
 93.673	20.166	0.553	93.673	20.166	0.553	89.911	31.709	0.000
 94.745	20.082	0.583	94.745	20.082	0.583	90.980	31.770	0.000
 95.811	19.992	0.591	95.811	19.992	0.591	92.038	31.825	0.000
 96.862	19.906	0.615	96.862	19.906	0.615	93.092	31.889	0.000
 97.922	19.835	0.633	97.922	19.835	0.633	94.146	31.964	0.000
 98.983	19.757	0.672	98.983	19.757	0.672	95.199	32.023	0.000
100.036	19.685	0.670	100.036	19.685	0.670	96.237	32.091	0.000
101.083	19.625	0.710	101.083	19.625	0.710	97.264	32.168	0.000
102.124	19.555	0.743	102.124	19.555	0.743	98.291	32.249	0.000
103.166	19.509	0.774	103.166	19.509	0.774	99.309	32.334	0.000
104.201	19.452	0.794	104.201	19.452	0.794	100.362	32.427	0.000
105.232	19.410	0.830	105.232	19.410	0.830	101.363	32.518	0.000
106.248	19.356	0.855	106.248	19.356	0.855	102.355	32.594	0.000
107.262	19.317	0.889	107.262	19.317	0.889	103.346	32.692	0.000
108.280	19.262	0.909	108.280	19.262	0.909	104.324	32.716	0.000
109.745	19.183	0.965	109.745	19.183	0.965	105.744	32.838	0.000
111.097	19.118	1.037	111.097	19.118	1.037	107.043	32.966	0.000
112.372	19.106	1.097	112.372	19.106	1.097	108.287	33.144	0.000
113.560	19.099	1.158	113.560	19.099	1.158	109.439	33.265	0.000
114.647	19.041	1.203	114.647	19.041	1.203	110.518	33.324	0.000
115.633	18.859	1.217	115.633	18.859	1.217	111.524	33.306	0.000
116.780	18.364	1.214	116.780	18.364	1.214	112.742	33.018	0.000
117.742	17.634	1.199	117.742	17.634	1.199	113.814	32.482	0.000
118.435	16.742	1.157	118.435	16.742	1.157	114.695	31.739	0.000
118.887	15.737	1.113	118.887	15.737	1.113	115.365	30.814	0.000
119.147	14.570	1.052	119.147	14.570	1.052	115.873	29.688	0.000
119.241	13.271	0.982	119.241	13.271	0.982	116.214	28.400	0.000
119.208	12.203	0.917	119.208	12.203	0.917	116.384	27.332	0.000
119.117	11.079	0.854	119.117	11.079	0.854	116.489	26.188	0.000
119.024	9.879	0.766	119.024	9.879	0.766	116.564	24.954	0.000
118.926	8.592	0.676	118.926	8.592	0.676	116.641	23.684	0.000
118.837	7.313	0.557	118.837	7.313	0.557	116.718	22.431	0.000
118.750	6.080	0.468	118.750	6.080	0.468	116.788	21.211	0.000
118.640	4.849	0.386	118.640	4.849	0.386	116.830	20.039	0.000
118.485	3.701	0.292	118.485	3.701	0.292	116.838	18.927	0.000
118.272	2.629	0.207	118.272	2.629	0.207	116.788	17.876	0.000
117.953	1.355	0.099	117.953	1.355	0.099	116.629	16.579	0.000
117.436	0.215	-0.002	117.436	0.215	-0.002	116.302	15.356	0.000
116.805	-0.840	-0.086	116.805	-0.840	-0.086	115.842	14.220	0.000
116.010	-1.706	-0.162	116.010	-1.706	-0.162	115.213	13.205	0.000
115.056	-2.494	-0.222	115.056	-2.494	-0.222	114.396	12.259	0.000
114.180	-2.981	-0.283	114.180	-2.981	-0.283	113.597	11.623	0.000
113.210	-3.347	-0.326	113.210	-3.347	-0.326	112.662	11.092	0.000
112.131	-3.564	-0.353	112.131	-3.564	-0.353	111.604	10.696	0.000
110.947	-3.607	-0.365	110.947	-3.607	-0.365	110.431	10.450	0.000
109.699	-3.554	-0.358	109.699	-3.554	-0.358	109.151	10.300	0.000
108.347	-3.450	-0.352	108.347	-3.450	-0.352	107.774	10.221	0.000
106.927	-3.296	-0.325	106.927	-3.296	-0.325	106.342	10.195	0.000
105.488	-3.111	-0.304	105.488	-3.111	-0.304	104.907	10.222	0.000
104.018	-2.898	-0.296	104.018	-2.898	-0.296	103.434	10.262	0.000
102.998	-2.777	-0.261	102.998	-2.777	-0.261	102.409	10.286	0.000
101.949	-2.651	-0.253	101.948	-2.651	-0.253	101.361	10.309	0.000
100.863	-2.537	-0.241	100.863	-2.537	-0.241	100.292	10.321	0.000
 99.766	-2.415	-0.228	99.766	-2.415	-0.228	99.209	10.336	0.000
 98.643	-2.303	-0.193	98.643	-2.303	-0.193	98.101	10.341	0.000
 97.503	-2.209	-0.176	97.503	-2.209	-0.176	96.978	10.333	0.000
 96.339	-2.129	-0.151	96.339	-2.129	-0.151	95.841	10.315	0.000
 95.180	-2.056	-0.133	95.180	-2.056	-0.133	94.686	10.282	0.000
 93.998	-2.006	-0.118	93.998	-2.006	-0.118	93.515	10.243	0.000
 92.779	-1.951	-0.094	92.779	-1.951	-0.094	92.324	10.190	0.000
 91.568	-1.932	-0.088	91.568	-1.932	-0.088	91.130	10.120	0.000
 90.377	-1.911	-0.091	90.377	-1.911	-0.091	89.940	10.045	0.000
 89.175	-1.909	-0.071	89.175	-1.909	-0.071	88.740	9.951	0.000
 87.970	-1.904	-0.073	87.970	-1.904	-0.073	87.541	9.851	0.000
 86.754	-1.910	-0.073	86.754	-1.910	-0.073	86.334	9.743	0.000
