point_cloud_registrate_odom_x_y_z	optimizated_odom_x_y_z
57.4849	144.88	2.66242	57.4626	144.938	1.68278
56.4766	144.973	2.6499	56.4544	145.03	1.70045
55.4188	145.091	2.65569	55.3972	145.149	1.78835
54.3274	145.219	2.65412	54.3061	145.277	1.82323
53.2618	145.303	2.61389	53.2399	145.359	1.72872
52.1916	145.389	2.59242	52.1696	145.444	1.72585
51.1133	145.489	2.58814	51.0916	145.545	1.78081
50.0197	145.568	2.55068	49.9975	145.622	1.76454
48.9337	145.637	2.51589	48.9111	145.689	1.74256
47.8359	145.698	2.48395	47.813	145.747	1.7192
46.7074	145.758	2.46659	46.6845	145.808	1.7791
45.5673	145.825	2.43642	45.5441	145.873	1.75204
44.4052	145.913	2.41167	44.3819	145.96	1.74388
43.2233	145.973	2.39484	43.2001	146.019	1.74209
42.0246	146.051	2.38549	42.0016	146.098	1.70995
40.7939	146.147	2.37286	40.7711	146.194	1.76508
39.5593	146.253	2.34191	39.5362	146.298	1.78115
38.3184	146.371	2.32371	38.2954	146.416	1.80425
37.063	146.481	2.30138	37.04	146.524	1.77014
35.8198	146.605	2.27989	35.7967	146.648	1.77292
34.5693	146.727	2.25984	34.5462	146.769	1.77967
33.3179	146.856	2.22315	33.2946	146.896	1.76595
32.062	146.999	2.18952	32.0385	147.037	1.76757
30.7944	147.122	2.17529	30.7711	147.16	1.7726
29.5163	147.241	2.1358	29.4927	147.277	1.73826
28.2295	147.351	2.11325	28.206	147.386	1.73629
26.9298	147.473	2.09694	26.9065	147.508	1.76875
25.6085	147.595	2.08671	25.5855	147.63	1.80247
24.2807	147.724	2.084	24.258	147.76	1.81731
22.9342	147.845	2.07438	22.9118	147.881	1.81874
21.5791	147.978	2.07809	21.5573	148.015	1.85841
20.2168	148.085	2.06471	20.1952	148.122	1.86063
18.8533	148.197	2.03953	18.832	148.234	1.82325
17.4751	148.314	2.01599	17.4541	148.35	1.79431
16.0986	148.423	2.0025	16.0779	148.459	1.78029
14.716	148.53	2.00491	14.6958	148.567	1.79247
13.3443	148.612	2.00469	13.3247	148.651	1.78299
11.9716	148.69	2.00227	11.9524	148.73	1.77086
10.6077	148.766	1.98157	10.589	148.805	1.74371
9.23397	148.807	1.98521	9.21573	148.847	1.80199
7.85892	148.843	1.96675	7.84118	148.884	1.77631
6.50168	148.872	1.95264	6.48447	148.912	1.74886
5.14477	148.862	1.94678	5.12806	148.903	1.73864
3.79211	148.875	1.94934	3.77592	148.917	1.74858
2.43896	148.923	1.94832	2.42337	148.966	1.74563
1.13743	148.887	1.9802	1.12222	148.934	1.77907
-0.196614	148.893	2.05271	-0.211615	148.946	1.81621
-1.51165	148.913	2.0454	-1.52597	148.967	1.81868
-2.78173	148.928	2.04621	-2.79539	148.983	1.8438
-4.03986	148.949	2.055	-4.05289	149.006	1.86994
-5.27497	148.975	2.06234	-5.28732	149.033	1.84627
-6.49829	148.995	2.08959	-6.51014	149.055	1.8577
-7.71043	149.024	2.10568	-7.72163	149.086	1.86167
-8.87884	149.045	2.13063	-8.88947	149.11	1.87408
-10.0298	149.068	2.12546	-10.0395	149.133	1.83537
-11.1602	149.04	2.15481	-11.1694	149.108	1.83572
-12.2791	148.951	2.16571	-12.2877	149.02	1.83274
-13.3778	148.796	2.16286	-13.3855	148.865	1.81137
-14.4465	148.567	2.16894	-14.4536	148.638	1.80692
-15.4838	148.247	2.16594	-15.4902	148.319	1.78983
-16.4638	147.828	2.15135	-16.4694	147.9	1.79612
-17.395	147.292	2.14267	-17.4	147.365	1.81908
-18.2583	146.66	2.11347	-18.2626	146.733	1.82016
-19.0396	145.94	2.0678	-19.0428	146.012	1.81782
-19.7242	145.125	2.01046	-19.7267	145.196	1.79457
-20.3025	144.209	1.96338	-20.3044	144.279	1.79249
-20.7551	143.234	1.91611	-20.7563	143.303	1.7933
-21.1141	142.216	1.86579	-21.1145	142.285	1.7849
-21.4289	141.159	1.80601	-21.4285	141.227	1.79544
-21.6193	140.035	1.75176	-21.618	140.103	1.78443
-21.7291	138.882	1.69876	-21.7269	138.949	1.777
-21.8154	137.71	1.61692	-21.812	137.774	1.75786
-21.8817	136.519	1.5421	-21.8771	136.582	1.80508
-21.9331	135.294	1.47397	-21.9274	135.355	1.82011
-21.9797	134.035	1.38404	-21.9727	134.094	1.86822
-21.9776	132.739	1.29664	-21.9693	132.796	1.83237
-21.9718	131.422	1.18238	-21.9621	131.475	1.82151
-21.9946	130.079	1.0942	-21.9837	130.129	1.80236
-22.0273	128.713	0.998613	-22.0152	128.76	1.79747
-22.0589	127.317	0.892439	-22.0456	127.361	1.79033
-22.071	126.609	0.842582	-22.0565	126.652	1.7621
-22.1078	125.176	0.75012	-22.0924	125.217	1.77311
-22.1497	123.717	0.656771	-22.1334	123.756	1.74953
-22.1931	122.229	0.572206	-22.1761	122.266	1.75911
-22.2419	120.702	0.487654	-22.2243	120.737	1.76561
-22.287	119.159	0.40177	-22.269	119.193	1.76443
-22.3312	117.594	0.300779	-22.3131	117.625	1.72615
-22.3854	116.001	0.225	-22.3673	116.031	1.73956
-22.4475	114.384	0.127351	-22.4298	114.411	1.75526
-22.5245	112.75	0.0264818	-22.5076	112.775	1.76512
-22.6059	111.116	-0.0757008	-22.5899	111.139	1.73945
-22.6767	109.462	-0.175135	-22.6621	109.483	1.72027
-22.7491	107.798	-0.257576	-22.7361	107.817	1.77947
-22.8157	106.13	-0.328118	-22.8046	106.149	1.79625
-22.8931	104.443	-0.412805	-22.8845	104.46	1.83127
-22.9755	102.753	-0.482174	-22.9695	102.771	1.82333
-23.0649	101.052	-0.571677	-23.0624	101.068	1.79882
-23.1611	99.3553	-0.656369	-23.1626	99.3704	1.84601
-23.2553	97.6485	-0.735124	-23.2612	97.6629	1.8389
-23.3475	95.9098	-0.827887	-23.3587	95.9227	1.81002
-23.4497	94.1706	-0.908296	-23.4667	94.183	1.83549
-23.5599	92.4174	-0.995262	-23.5835	92.429	1.83962
-23.6812	90.6641	-1.11471	-23.7129	90.673	1.85851
-23.7941	88.8847	-1.21703	-23.8342	88.8921	1.85278
-23.901	87.1071	-1.33075	-23.9508	87.1124	1.82343
-24.0013	85.3308	-1.42596	-24.0609	85.3349	1.82828
-24.0991	83.5391	-1.55118	-24.1703	83.5405	1.78296
-24.2104	81.7197	-1.66104	-24.2939	81.7195	1.77078
-24.3146	79.8937	-1.80502	-24.4123	79.89	1.74663
-24.4097	78.0912	-1.93339	-24.522	78.0848	1.72254
-24.4952	76.2809	-2.01339	-24.6216	76.2744	1.75876
-24.5754	74.4854	-2.09864	-24.717	74.4785	1.79184
-24.6653	72.6737	-2.17087	-24.8228	72.6672	1.82083
-24.7425	70.8571	-2.24892	-24.9171	70.8507	1.84381
-24.8235	69.0509	-2.37043	-25.0176	69.0424	1.77696
-24.9212	67.2592	-2.45568	-25.1345	67.2507	1.80156
-25.0105	65.4629	-2.52312	-25.2435	65.4553	1.80933
-25.122	63.637	-2.61038	-25.3768	63.6296	1.87099
-25.2308	61.8458	-2.7195	-25.5089	61.8375	1.81896
-25.3551	60.03	-2.77795	-25.656	60.0237	1.83661
-25.4871	58.2391	-2.89411	-25.8135	58.2321	1.81453
-25.6133	56.4364	-2.95783	-25.9648	56.4312	1.79923
-25.747	54.6424	-3.04779	-26.1255	54.638	1.76142
-25.9054	52.8495	-3.09211	-26.3103	52.8483	1.84227
-26.0477	51.0712	-3.205	-26.4821	51.0701	1.81035
-26.1848	49.2908	-3.2555	-26.6477	49.2925	1.83929
-26.32	47.532	-3.3406	-26.8134	47.535	1.7846
-26.4574	45.7647	-3.41009	-26.9818	45.7697	1.79031
-26.5896	44.0201	-3.48905	-27.1459	44.0268	1.80411
-26.7062	42.2818	-3.56952	-27.2954	42.29	1.76805
-26.8357	40.5415	-3.6273	-27.4578	40.5522	1.79973
-26.9539	38.8123	-3.69877	-27.6102	38.825	1.7862
-27.0553	37.0846	-3.77291	-27.7466	37.0988	1.77239
-27.1505	35.3616	-3.83637	-27.8772	35.3777	1.8049
-27.204	33.6766	-3.93509	-27.9675	33.6924	1.75293
-27.2414	31.9807	-3.96513	-28.04	31.9986	1.81423
-27.2697	30.2922	-4.02782	-28.105	30.3108	1.82162
-27.2525	28.6427	-4.11745	-28.1255	28.6599	1.78734
